Заказ;ДЕТСКОЕ ПИТАНИЕ;ЖЕНСКИЕ ШТУЧКИ;ИГРУШКИ;КАНЦТОВАРЫ, КНИГИ, ДИСКИ;КОСМЕТИКА/ГИГИЕНА;КРУПНОГАБАРИТНЫЙ ТОВАР;ОБУВЬ;ПОДГУЗНИКИ;СОПУТСТВУЮЩИЕ ТОВАРЫ;ТЕКСТИЛЬ, ТРИКОТАЖ;ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;ТОВАРЫ ДЛЯ ЖИВОТНЫХ;ТОВАРЫ ДЛЯ КОРМЛЕНИЯ
1870001125_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001126_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001128_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001129_TR;0;0;0;0;0;4;0;0;0;0;0;0;0
1870001130_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1870001132_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001133_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001134_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001135_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001137_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001138_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001139_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001140_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001141_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001143_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001146_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001149_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001150_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001151_TR;0;0;0;0;0;4;0;0;0;0;0;0;0
1870001152_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001153_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001154_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1870001155_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1870001157_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001158_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001159_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001160_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001161_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001162_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001164_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001167_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001168_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001171_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001172_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001173_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001174_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001175_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001176_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001178_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001180_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001181_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001182_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001183_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001185_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
1870001190_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001191_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001192_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001193_TR;0;0;0;0;0;3;0;0;0;0;0;0;0
1870001194_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
1870001196_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001198_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1870001199_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000532_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000533_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000539_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000541_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000542_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1871000543_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000548_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1871000550_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000551_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1871000552_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1956000402_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1956000414_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000248_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000250_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000251_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1958000254_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000255_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000256_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000257_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000258_TR;0;0;0;0;0;3;0;0;0;0;0;0;0
1958000262_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000263_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000264_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000265_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000266_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000267_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000268_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000271_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000273_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1958000275_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000276_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000277_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000278_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1958000279_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1958000280_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000221_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000223_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000225_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000226_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000227_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000228_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1959000230_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000232_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000233_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1959000237_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000242_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000244_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000246_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1959000247_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000424_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000426_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000427_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000428_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000429_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000431_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000432_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000433_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000436_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000438_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000439_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000440_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000441_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000442_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000444_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
1960000446_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000447_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000449_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000453_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000455_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000456_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000464_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1960000465_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1960000466_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1961000419_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000420_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000421_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000426_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000428_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000430_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000431_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000434_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000436_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000437_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000439_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000440_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000442_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1961000445_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000446_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000448_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000449_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1961000451_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000453_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000454_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000455_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000456_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000457_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000458_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000459_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000460_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1961000462_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000685_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000686_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000687_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000689_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000691_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000692_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000693_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000694_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1962000695_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000696_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000697_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000699_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000700_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000702_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000703_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1962000707_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000708_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000710_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000711_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000712_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000713_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000714_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000715_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000716_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000718_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000719_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000720_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000722_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000723_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000724_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000725_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000726_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000727_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000730_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000732_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000733_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000734_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000735_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000736_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000737_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000738_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000739_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000740_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000741_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000742_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000744_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000745_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000746_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000747_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1962000748_TR;0;0;0;0;0;0;0;0;0;0;0;0;1
1962000751_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000753_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000755_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000758_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000759_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000761_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000763_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000764_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000765_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000766_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000767_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000770_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000771_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000772_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000773_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1962000774_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1962000775_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000336_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000338_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000340_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000341_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000342_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000344_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000345_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1965000347_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000348_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000349_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000351_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000352_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000353_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000354_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000355_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000356_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000357_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000360_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000361_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000362_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000363_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000365_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000366_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000368_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000370_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000372_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000374_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000375_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1965000376_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1967000284_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1967000288_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1967000294_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1968000365_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000366_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000367_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000370_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000373_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000374_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000377_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000378_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1968000380_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000381_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000382_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000383_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000384_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000385_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000386_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1968000387_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1968000388_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000389_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000390_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1968000392_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000394_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000395_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000397_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1968000398_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000399_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000401_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000402_TR;0;0;0;0;0;3;0;0;0;0;0;0;0
1968000405_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000406_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000407_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000412_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000413_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000414_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000418_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000419_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000420_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1968000424_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000425_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000426_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000428_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000429_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000434_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1968000435_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1968000441_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001013_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001014_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001015_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001024_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001025_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001027_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001028_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001029_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001030_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001031_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001032_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001033_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1969001034_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001036_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001037_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001038_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001039_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001042_TR;0;0;0;0;0;5;0;0;0;0;0;0;0
1969001044_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001046_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1969001047_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001048_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001051_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001053_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001054_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001055_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1969001056_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001057_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001058_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001059_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001060_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001062_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001064_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001070_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1969001074_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001075_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1969001076_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001078_TR;0;0;1;0;0;0;0;0;0;0;0;0;0
1969001080_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001082_TR;0;0;0;0;0;3;0;0;0;0;0;0;0
1969001083_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001085_TR;0;0;0;0;0;3;0;0;0;0;0;0;0
1969001087_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001088_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001089_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001090_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001091_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001092_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001094_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001095_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001096_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001098_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001099_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001101_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001104_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001106_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001107_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001108_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001110_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001112_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001113_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001114_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001115_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001116_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001117_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001118_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001120_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001121_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001122_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001123_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001124_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001125_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001126_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1969001127_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001131_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001134_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001135_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1969001136_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000301_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000302_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000303_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
1972000304_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000305_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000306_TR;0;0;0;0;0;0;0;0;0;1;0;0;0
1972000307_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000308_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000311_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000312_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000313_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000314_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000315_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000319_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000320_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1972000321_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1972000323_TR;0;0;0;0;0;2;0;0;0;0;0;0;0
1973000289_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000290_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000291_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000292_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000295_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000296_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000298_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000299_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000300_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000301_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000302_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
1973000303_TR;0;0;0;0;0;1;0;0;0;0;0;0;0
